race_key,runner_id,horse_name,check_name,status,expected_value,actual_value,absolute_difference,tolerance,evidence
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15635342,Ahab (NZ),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.53,13.52,0.01,0.02,Split 1200m-1000m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15635342,Ahab (NZ),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.43,13.44,0.01,0.02,Split 1000m-800m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15635342,Ahab (NZ),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.76,12.76,0,0.02,Split 800m-600m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15635342,Ahab (NZ),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.94,12.94,0,0.02,Split 600m-400m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15635342,Ahab (NZ),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.62,12.62,0,0.02,Split 400m-200m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15635342,Ahab (NZ),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.7,12.7,0,0.02,Split 200m-FINISH compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15635342,Ahab (NZ),TIME_VARIATION_IS_CENTISECONDS,PASS,100,100,0,1.01,Source TimeVarToWinner compared with runner-minus-winner time multiplied by 100.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15635342,Ahab (NZ),DISTANCE_VARIATION_EQUALS_DISTANCE_DIFFERENCE,PASS,0,0,0,0.01,Source DistanceVarToWinner compared with runner distance minus winner distance.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15637651,Octahedron,SPLIT_SUM_RECONCILES_TIMING_WINDOW,PASS,78.8,78.8,0,0.02,Supplied SplitTimes begin at the first available timing marker (1200m) rather than at the race start. Their sum reconciles with the cumulative time from that marker to the finish.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15637651,Octahedron,LAST_600_EQUALS_600M_CUMULATIVE,PASS,39,39,0,0.02,Runner SixHundredMetresTime compared with the 600m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15637651,Octahedron,LAST_200_EQUALS_200M_CUMULATIVE,PASS,12.96,12.96,0,0.02,Runner TwoHundredMetresTime compared with the 200m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15637651,Octahedron,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.52,13.52,0,0.02,Split 1200m-1000m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15637651,Octahedron,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.48,13.48,0,0.02,Split 1000m-800m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15637651,Octahedron,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.8,12.8,0,0.02,Split 800m-600m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15637651,Octahedron,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.12,13.12,0,0.02,Split 600m-400m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15637651,Octahedron,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.92,12.92,0,0.02,Split 400m-200m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15637651,Octahedron,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.96,12.96,0,0.02,Split 200m-FINISH compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15637651,Octahedron,TIME_VARIATION_IS_CENTISECONDS,PASS,145,145,0,1.01,Source TimeVarToWinner compared with runner-minus-winner time multiplied by 100.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15637651,Octahedron,DISTANCE_VARIATION_EQUALS_DISTANCE_DIFFERENCE,PASS,0,0,0,0.01,Source DistanceVarToWinner compared with runner distance minus winner distance.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634153,All In Vain,SPLIT_SUM_RECONCILES_TIMING_WINDOW,PASS,79.59,79.6,0.01,0.02,Supplied SplitTimes begin at the first available timing marker (1200m) rather than at the race start. Their sum reconciles with the cumulative time from that marker to the finish.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634153,All In Vain,LAST_600_EQUALS_600M_CUMULATIVE,PASS,39.64,39.64,0,0.02,Runner SixHundredMetresTime compared with the 600m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634153,All In Vain,LAST_200_EQUALS_200M_CUMULATIVE,PASS,13.32,13.32,0,0.02,Runner TwoHundredMetresTime compared with the 200m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634153,All In Vain,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.47,13.48,0.01,0.02,Split 1200m-1000m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634153,All In Vain,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.6,13.6,0,0.02,Split 1000m-800m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634153,All In Vain,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.88,12.88,0,0.02,Split 800m-600m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634153,All In Vain,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.18,13.18,0,0.02,Split 600m-400m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634153,All In Vain,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.14,13.14,0,0.02,Split 400m-200m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634153,All In Vain,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.32,13.32,0,0.02,Split 200m-FINISH compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634153,All In Vain,TIME_VARIATION_IS_CENTISECONDS,PASS,154,154,0,1.01,Source TimeVarToWinner compared with runner-minus-winner time multiplied by 100.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634153,All In Vain,DISTANCE_VARIATION_EQUALS_DISTANCE_DIFFERENCE,PASS,0,0,0,0.01,Source DistanceVarToWinner compared with runner distance minus winner distance.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15633899,Nile Crocodile,SPLIT_SUM_RECONCILES_TIMING_WINDOW,PASS,79.56,79.56,0,0.02,Supplied SplitTimes begin at the first available timing marker (1200m) rather than at the race start. Their sum reconciles with the cumulative time from that marker to the finish.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15633899,Nile Crocodile,LAST_600_EQUALS_600M_CUMULATIVE,PASS,39.72,39.72,0,0.02,Runner SixHundredMetresTime compared with the 600m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15633899,Nile Crocodile,LAST_200_EQUALS_200M_CUMULATIVE,PASS,13.52,13.52,0,0.02,Runner TwoHundredMetresTime compared with the 200m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15633899,Nile Crocodile,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.52,13.52,0,0.02,Split 1200m-1000m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15633899,Nile Crocodile,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.52,13.52,0,0.02,Split 1000m-800m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15633899,Nile Crocodile,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.8,12.8,0,0.02,Split 800m-600m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15633899,Nile Crocodile,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.08,13.08,0,0.02,Split 600m-400m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15633899,Nile Crocodile,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.12,13.12,0,0.02,Split 400m-200m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15633899,Nile Crocodile,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.52,13.52,0,0.02,Split 200m-FINISH compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15633899,Nile Crocodile,TIME_VARIATION_IS_CENTISECONDS,PASS,166,166,0,1.01,Source TimeVarToWinner compared with runner-minus-winner time multiplied by 100.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15633899,Nile Crocodile,DISTANCE_VARIATION_EQUALS_DISTANCE_DIFFERENCE,PASS,0,0,0,0.01,Source DistanceVarToWinner compared with runner distance minus winner distance.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634753,Amaram (GB),SPLIT_SUM_RECONCILES_TIMING_WINDOW,PASS,78.36,78.36,0,0.02,Supplied SplitTimes begin at the first available timing marker (1200m) rather than at the race start. Their sum reconciles with the cumulative time from that marker to the finish.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634753,Amaram (GB),LAST_600_EQUALS_600M_CUMULATIVE,PASS,38.86,38.86,0,0.02,Runner SixHundredMetresTime compared with the 600m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634753,Amaram (GB),LAST_200_EQUALS_200M_CUMULATIVE,PASS,13.12,13.12,0,0.02,Runner TwoHundredMetresTime compared with the 200m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634753,Amaram (GB),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.58,13.58,0,0.02,Split 1200m-1000m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634753,Amaram (GB),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.32,13.32,0,0.02,Split 1000m-800m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634753,Amaram (GB),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.6,12.6,0,0.02,Split 800m-600m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634753,Amaram (GB),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.82,12.82,0,0.02,Split 600m-400m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634753,Amaram (GB),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.92,12.92,0,0.02,Split 400m-200m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634753,Amaram (GB),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.12,13.12,0,0.02,Split 200m-FINISH compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634753,Amaram (GB),TIME_VARIATION_IS_CENTISECONDS,PASS,167,167,0,1.01,Source TimeVarToWinner compared with runner-minus-winner time multiplied by 100.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634753,Amaram (GB),DISTANCE_VARIATION_EQUALS_DISTANCE_DIFFERENCE,PASS,0,0,0,0.01,Source DistanceVarToWinner compared with runner distance minus winner distance.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634974,Guarded Optimist (NZ),SPLIT_SUM_RECONCILES_TIMING_WINDOW,PASS,79.45,79.46,0.01,0.02,Supplied SplitTimes begin at the first available timing marker (1200m) rather than at the race start. Their sum reconciles with the cumulative time from that marker to the finish.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634974,Guarded Optimist (NZ),LAST_600_EQUALS_600M_CUMULATIVE,PASS,40.14,40.14,0,0.02,Runner SixHundredMetresTime compared with the 600m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634974,Guarded Optimist (NZ),LAST_200_EQUALS_200M_CUMULATIVE,PASS,13.68,13.68,0,0.02,Runner TwoHundredMetresTime compared with the 200m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634974,Guarded Optimist (NZ),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.41,13.42,0.01,0.02,Split 1200m-1000m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634974,Guarded Optimist (NZ),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.38,13.38,0,0.02,Split 1000m-800m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634974,Guarded Optimist (NZ),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.52,12.52,0,0.02,Split 800m-600m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634974,Guarded Optimist (NZ),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.16,13.16,0,0.02,Split 600m-400m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634974,Guarded Optimist (NZ),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.3,13.3,0,0.02,Split 400m-200m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634974,Guarded Optimist (NZ),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.68,13.68,0,0.02,Split 200m-FINISH compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634974,Guarded Optimist (NZ),TIME_VARIATION_IS_CENTISECONDS,PASS,228,228,0,1.01,Source TimeVarToWinner compared with runner-minus-winner time multiplied by 100.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634974,Guarded Optimist (NZ),DISTANCE_VARIATION_EQUALS_DISTANCE_DIFFERENCE,PASS,0,0,0,0.01,Source DistanceVarToWinner compared with runner distance minus winner distance.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634186,It's All Calm,SPLIT_SUM_RECONCILES_TIMING_WINDOW,PASS,81.72,81.72,0,0.02,Supplied SplitTimes begin at the first available timing marker (1200m) rather than at the race start. Their sum reconciles with the cumulative time from that marker to the finish.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634186,It's All Calm,LAST_600_EQUALS_600M_CUMULATIVE,PASS,41.96,41.96,0,0.02,Runner SixHundredMetresTime compared with the 600m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634186,It's All Calm,LAST_200_EQUALS_200M_CUMULATIVE,PASS,14.62,14.62,0,0.02,Runner TwoHundredMetresTime compared with the 200m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634186,It's All Calm,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.44,13.44,0,0.02,Split 1200m-1000m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634186,It's All Calm,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.54,13.54,0,0.02,Split 1000m-800m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634186,It's All Calm,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.78,12.78,0,0.02,Split 800m-600m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634186,It's All Calm,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.56,13.56,0,0.02,Split 600m-400m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634186,It's All Calm,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.78,13.78,0,0.02,Split 400m-200m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634186,It's All Calm,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,14.62,14.62,0,0.02,Split 200m-FINISH compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634186,It's All Calm,TIME_VARIATION_IS_CENTISECONDS,PASS,417,417,0,1.01,Source TimeVarToWinner compared with runner-minus-winner time multiplied by 100.
2026-05-30|PICKLEBET PARK WERRIBEE|R04,15634186,It's All Calm,DISTANCE_VARIATION_EQUALS_DISTANCE_DIFFERENCE,PASS,0,0,0,0.01,Source DistanceVarToWinner compared with runner distance minus winner distance.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15637522,Kawa (JPN),SPLIT_SUM_RECONCILES_TIMING_WINDOW,PASS,75.4,75.4,0,0.02,Supplied SplitTimes begin at the first available timing marker (1200m) rather than at the race start. Their sum reconciles with the cumulative time from that marker to the finish.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15637522,Kawa (JPN),LAST_600_EQUALS_600M_CUMULATIVE,PASS,38.79,38.79,0,0.02,Runner SixHundredMetresTime compared with the 600m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15637522,Kawa (JPN),LAST_200_EQUALS_200M_CUMULATIVE,PASS,12.76,12.76,0,0.02,Runner TwoHundredMetresTime compared with the 200m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15637522,Kawa (JPN),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,11.72,11.72,0,0.02,Split 1200m-1000m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15637522,Kawa (JPN),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.44,12.44,0,0.02,Split 1000m-800m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15637522,Kawa (JPN),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.45,12.44,0.01,0.02,Split 800m-600m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15637522,Kawa (JPN),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.99,13,0.01,0.02,Split 600m-400m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15637522,Kawa (JPN),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.04,13.04,0,0.02,Split 400m-200m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15637522,Kawa (JPN),SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.76,12.76,0,0.02,Split 200m-FINISH compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15637522,Kawa (JPN),TIME_VARIATION_IS_CENTISECONDS,PASS,0,0,0,1.01,Source TimeVarToWinner compared with runner-minus-winner time multiplied by 100.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15637522,Kawa (JPN),DISTANCE_VARIATION_EQUALS_DISTANCE_DIFFERENCE,PASS,0,0,0,0.01,Source DistanceVarToWinner compared with runner distance minus winner distance.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15637522,Kawa (JPN),WINNER_TIME_EQUALS_RACE_TIME,PASS,100.96,100.96,0,0.02,Winning runner race time compared with supplied race-level race time.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15635341,King Alla,SPLIT_SUM_RECONCILES_TIMING_WINDOW,PASS,75.16,75.16,0,0.02,Supplied SplitTimes begin at the first available timing marker (1200m) rather than at the race start. Their sum reconciles with the cumulative time from that marker to the finish.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15635341,King Alla,LAST_600_EQUALS_600M_CUMULATIVE,PASS,38.14,38.14,0,0.02,Runner SixHundredMetresTime compared with the 600m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15635341,King Alla,LAST_200_EQUALS_200M_CUMULATIVE,PASS,12.5,12.5,0,0.02,Runner TwoHundredMetresTime compared with the 200m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15635341,King Alla,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.02,12.02,0,0.02,Split 1200m-1000m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15635341,King Alla,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.48,12.48,0,0.02,Split 1000m-800m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15635341,King Alla,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.52,12.52,0,0.02,Split 800m-600m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15635341,King Alla,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.82,12.82,0,0.02,Split 600m-400m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15635341,King Alla,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.82,12.82,0,0.02,Split 400m-200m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15635341,King Alla,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.5,12.5,0,0.02,Split 200m-FINISH compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15635341,King Alla,TIME_VARIATION_IS_CENTISECONDS,PASS,2,2,0,1.01,Source TimeVarToWinner compared with runner-minus-winner time multiplied by 100.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15635341,King Alla,DISTANCE_VARIATION_EQUALS_DISTANCE_DIFFERENCE,PASS,0,0,0,0.01,Source DistanceVarToWinner compared with runner distance minus winner distance.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15630176,Preservator,SPLIT_SUM_RECONCILES_TIMING_WINDOW,PASS,75.23,75.24,0.01,0.02,Supplied SplitTimes begin at the first available timing marker (1200m) rather than at the race start. Their sum reconciles with the cumulative time from that marker to the finish.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15630176,Preservator,LAST_600_EQUALS_600M_CUMULATIVE,PASS,38.44,38.44,0,0.02,Runner SixHundredMetresTime compared with the 600m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15630176,Preservator,LAST_200_EQUALS_200M_CUMULATIVE,PASS,12.54,12.54,0,0.02,Runner TwoHundredMetresTime compared with the 200m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15630176,Preservator,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,11.87,11.88,0.01,0.02,Split 1200m-1000m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15630176,Preservator,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.52,12.52,0,0.02,Split 1000m-800m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15630176,Preservator,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.4,12.4,0,0.02,Split 800m-600m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15630176,Preservator,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,13.1,13.1,0,0.02,Split 600m-400m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15630176,Preservator,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.8,12.8,0,0.02,Split 400m-200m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15630176,Preservator,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.54,12.54,0,0.02,Split 200m-FINISH compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15630176,Preservator,TIME_VARIATION_IS_CENTISECONDS,PASS,8,8,0,1.01,Source TimeVarToWinner compared with runner-minus-winner time multiplied by 100.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15630176,Preservator,DISTANCE_VARIATION_EQUALS_DISTANCE_DIFFERENCE,PASS,0,0,0,0.01,Source DistanceVarToWinner compared with runner distance minus winner distance.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15628166,Tudaya,SPLIT_SUM_RECONCILES_TIMING_WINDOW,PASS,75.09,75.1,0.01,0.02,Supplied SplitTimes begin at the first available timing marker (1200m) rather than at the race start. Their sum reconciles with the cumulative time from that marker to the finish.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15628166,Tudaya,LAST_600_EQUALS_600M_CUMULATIVE,PASS,38.26,38.26,0,0.02,Runner SixHundredMetresTime compared with the 600m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15628166,Tudaya,LAST_200_EQUALS_200M_CUMULATIVE,PASS,12.78,12.78,0,0.02,Runner TwoHundredMetresTime compared with the 200m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15628166,Tudaya,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,11.97,11.98,0.01,0.02,Split 1200m-1000m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15628166,Tudaya,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.44,12.44,0,0.02,Split 1000m-800m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15628166,Tudaya,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.42,12.42,0,0.02,Split 800m-600m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15628166,Tudaya,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.86,12.86,0,0.02,Split 600m-400m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15628166,Tudaya,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.62,12.62,0,0.02,Split 400m-200m compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15628166,Tudaya,SPLIT_EQUALS_CUMULATIVE_DIFFERENCE,PASS,12.78,12.78,0,0.02,Split 200m-FINISH compared with difference between cumulative markers.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15628166,Tudaya,TIME_VARIATION_IS_CENTISECONDS,PASS,24,24,0,1.01,Source TimeVarToWinner compared with runner-minus-winner time multiplied by 100.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15628166,Tudaya,DISTANCE_VARIATION_EQUALS_DISTANCE_DIFFERENCE,PASS,0,0,0,0.01,Source DistanceVarToWinner compared with runner distance minus winner distance.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15638015,Frankie's Me Dad,SPLIT_SUM_RECONCILES_TIMING_WINDOW,PASS,75,75,0,0.02,Supplied SplitTimes begin at the first available timing marker (1200m) rather than at the race start. Their sum reconciles with the cumulative time from that marker to the finish.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15638015,Frankie's Me Dad,LAST_600_EQUALS_600M_CUMULATIVE,PASS,38.32,38.32,0,0.02,Runner SixHundredMetresTime compared with the 600m cumulative sectional.
2026-05-30|PICKLEBET PARK WERRIBEE|R05,15638015,Frankie's Me Dad,LAST_200_EQUALS_200M_CUMULATIVE,PASS,12.56,12.56,0,0.02,Runner TwoHundredMetresTime compared with the 200m cumulative sectional.
